dN	dS
0.00100	0.40750
0.04170	0.72950
0.11530	0.98730
0.15080	0.76160
0.01010	0.27990
0.04630	0.60780
0.02030	0.32080
0.13270	0.55740
0.13760	0.47590
0.20140	0.50590
0.04470	0.27460
0.17280	0.51350
0.03260	0.27940
0.03540	0.38250
0.00100	0.32480
0.17010	0.47840
0.03640	0.67140
0.00930	0.27740
0.00000	0.28330
0.00780	0.40660
0.18710	0.57460
0.18280	0.75180
0.01410	0.62150
0.03810	0.39740
0.01080	0.43370
0.02540	0.42760
0.14410	0.77310
0.00000	0.17710
0.02910	0.49540
0.12300	0.71750
0.01260	0.48580
0.02410	0.81690
0.07990	0.59180
0.10250	0.44690
0.04840	0.42370
0.00780	0.35510
0.05500	0.82660
0.04390	0.77170
0.00360	0.26890
0.03770	0.83780
0.03860	0.49150
0.15970	0.91360
0.21310	1.06690
0.02320	0.26080
0.18180	0.85730
0.07030	0.48700
0.01160	0.27270
0.03860	0.97600
0.06030	0.49230
0.00040	0.43040
0.02100	0.31200
0.46350	1.32320
0.03940	0.98270
0.10560	1.10630
0.01700	0.60220
0.03200	0.78270
0.01440	0.69530
0.05130	0.93440
0.13200	0.60750
0.06820	0.67340
0.08890	0.50470
0.10990	0.65510
0.04040	0.81100
0.06550	0.45340
0.21360	0.86590
0.02610	0.31160
0.04440	0.38520
0.03420	0.58460
0.02100	0.38670
0.04380	0.64630
0.08920	0.61700
0.04370	0.59220
0.01950	0.42470
0.00390	0.34100
0.02310	0.63170
0.07860	0.51460
0.04910	0.62310
0.04910	0.34660
0.04830	0.72130
0.02570	0.92000
0.20710	0.50090
0.01140	0.40250
0.02430	0.23300
0.01180	0.67280
0.01560	0.57870
0.07610	0.44360
0.02140	0.56250
0.00520	0.98630
0.19520	0.55210
0.00760	0.46110
0.09010	0.28740
0.00600	0.25030
0.11070	0.75590
0.11610	0.60250
0.01520	0.44070
0.02020	0.51220
0.08260	0.68480
0.04130	0.38560
0.01080	0.32490
0.04550	0.44790
0.00000	0.50300
0.06590	0.39650
0.04810	1.14540
0.05170	0.48530
0.02170	0.46050
0.45310	0.73500
0.18710	0.64800
0.32950	0.77490
0.07960	0.62740
0.07200	0.29670
0.13530	0.55330
0.00240	0.53030
0.05850	0.29380
0.00260	0.26130
0.00710	0.47360
0.07060	0.75000
0.09290	0.70130
0.06800	0.93640
0.04580	0.32680
0.01830	0.36560
0.04280	0.34740
0.01720	0.45010
0.07370	0.75650
0.03470	0.49510
0.02660	0.92830
0.10840	0.58390
0.11600	0.57980
0.04060	0.79710
0.19920	0.43550
0.03950	0.47980
0.02690	0.47970
0.01780	0.39360
0.01740	0.26270
0.05390	0.41430
0.20700	0.35190
0.10720	0.36050
0.00500	0.82460
0.02020	0.69690
0.00130	0.69430
0.01200	0.64530
0.06150	0.54070
0.01720	0.61170
0.13220	0.47280
0.24540	0.61450
0.01580	0.66640
0.01090	0.50540
0.00000	0.56440
0.14130	0.62490
0.07450	0.64570
0.09900	0.43850
0.05860	0.43160
0.07480	1.25260
0.00470	0.53410
0.02980	0.59660
0.00610	0.50620
0.03710	0.68810
0.01840	0.74790
0.08430	0.80500
0.13850	0.68300
0.44380	0.80630
0.01860	0.61720
0.00000	0.55790
0.24130	0.75960
0.06970	0.92630
0.02980	0.85070
0.06200	0.88450
0.13700	1.77360
0.21360	1.10410
0.04000	1.01870
0.05720	0.64460
0.07870	0.93160
0.14580	1.03540
0.15400	0.83110
0.05760	0.71860
0.08260	0.81070
0.01940	0.83730
0.12650	0.62880
0.32150	1.30670
0.03590	0.55600
0.05990	1.02220
0.07480	0.52760
0.16220	0.93160
0.03280	0.73730
0.08870	0.72430
0.01640	0.87170
0.00900	0.66650
0.04060	0.57310
0.04410	0.40890
0.06690	0.48600
0.07630	0.90490
0.00470	0.09070
0.04200	0.49700
0.05660	0.51510
0.02400	0.40220
0.01160	0.43420
0.05370	0.53120
0.12440	0.55780
0.00330	0.20880
0.04210	0.28540
0.04620	0.66960
0.08550	0.57310
0.10060	0.58240
0.02860	0.46120
0.33610	0.94900
0.01850	0.57550
0.01340	0.69910
0.06380	0.63820
0.04490	0.59940
0.03290	0.37780
0.15160	0.96810
0.26890	0.70350
0.05400	1.23340
0.11920	1.04210
0.23300	0.75300
0.00420	0.39660
0.29910	1.51590
0.28590	1.83540
0.03160	0.95310
0.09410	0.91530
0.09140	1.24930
0.39530	0.65390
0.04600	0.56780
0.03030	0.84740
0.00090	0.91230
0.06980	0.49710
0.12670	0.88800
0.00110	0.66790
0.08690	1.47760
0.00430	0.57170
0.00000	0.42820
0.01700	0.56260
0.01890	0.47870
0.24010	1.29630
0.15520	1.96540
0.07780	0.65760
0.02060	0.45750
0.06540	0.71240
0.01240	0.49600
0.00000	1.00640
0.08480	0.80090
0.11040	0.71770
0.01750	0.29680
0.00000	0.09420
0.07660	0.88820
0.03360	0.81520
0.02120	0.48860
0.04490	0.65180
0.06280	0.74410
0.06900	1.04740
0.03310	0.81980
0.01150	0.63230
0.12770	0.50580
0.02270	0.34050
0.00000	0.37010
0.00420	0.56160
0.00750	0.84990
0.15320	1.06340
0.05360	1.25380
0.05570	0.75620
0.17080	0.64600
0.08160	0.49810
0.02020	0.57110
0.03290	0.71910
0.04490	0.46140
0.02980	0.41450
0.12950	0.72690
0.15030	0.73970
0.15100	0.79830
0.14060	0.76210
0.13140	0.93840
0.12880	0.66210
0.02290	0.37900
0.03860	0.55660
0.01850	0.97960
0.15430	0.80360
0.04240	0.34020
0.01040	0.49470
0.03360	0.41350
0.00000	0.47510
0.01010	0.44700
0.28690	0.72010
0.01550	1.21520
0.02560	0.44070
	
0.02450	0.49400
0.03170	0.62040
0.11720	1.55200
0.06670	0.44260
0.00040	0.37430
0.01030	0.21190
0.11860	0.41940
0.05860	0.57100
0.00720	0.42970
0.07570	1.44680
0.05560	0.30620
0.00300	0.42060
0.05570	0.46410
0.11470	0.84990
0.06310	0.49770
0.00320	0.32340
0.05330	0.57820
0.05990	0.44700
0.02320	0.51610
0.02900	0.35780
0.13420	0.67500
0.04130	0.69710
0.20340	0.70000
0.04300	0.53650
0.01980	0.60020
0.03210	0.67320
0.18320	0.89500
0.01660	0.32580
0.04540	0.38290
0.00540	0.30670
0.09220	0.57200
0.00510	0.49500
0.00720	7.20990
0.06370	1.00010
0.05530	0.59940
0.04530	0.27030
0.10890	0.40740
0.01460	0.65040
0.02120	0.70340
0.13130	0.47540
0.04620	0.52070
0.04910	0.70110
0.11460	0.77000
0.07730	0.53610
0.37020	1.03920
0.00790	0.43530
0.09070	0.41650
0.19970	0.68720
0.01690	0.50920
0.01200	0.29550
0.28110	0.54780
0.06530	0.62120
0.04600	0.46460
0.01850	0.54120
0.03810	0.44090
0.03070	0.30750
0.05340	0.29210
0.00300	0.26630
0.01370	0.49510
0.01290	0.49460
0.10390	0.40270
0.08700	0.40060
0.08520	0.76350
0.08520	0.76350
0.08520	0.76350
0.08520	0.76350
0.08520	0.76350
0.09190	0.81980
0.08520	0.76350
0.08520	0.76350
0.09010	0.49110
0.04220	0.69720
0.12970	0.36460
0.01300	0.43430
0.11410	0.74780
0.21610	1.33340
0.01610	0.42500
0.03970	0.54260
0.51410	1.02130
0.48540	0.93100
0.46880	0.91200
0.54310	1.20630
0.04030	0.37690
0.09730	0.46480
0.23810	0.53900
0.01770	0.68430
0.14370	0.74560
0.01300	0.51680
0.10200	0.37280
0.00950	0.57110
0.00990	0.40890
0.03480	0.35410
0.01050	0.30780
0.10780	0.61890
0.05060	0.87900
0.14620	0.68090
0.00380	0.43280
0.04980	0.33510
0.04870	0.47170
0.07830	0.36580
0.10630	0.45500
0.13380	0.59260
0.02360	0.38860
0.04550	0.78970
0.02360	0.20210
0.11560	0.52890
0.06090	0.45040
0.07450	0.50030
0.01370	0.23060
0.11210	0.55340
0.02490	0.56110
0.03930	0.69570
0.06810	0.49950
0.03620	0.64860
0.07710	0.61070
0.12660	0.90480
0.06400	0.67150
0.02430	0.65430
0.06180	0.33590
0.04160	0.56330
0.03400	0.49120
0.02650	0.84310
0.04730	0.78640
0.19230	0.57890
0.00820	0.36090
0.09740	0.36720
0.04800	0.60710
0.05670	0.67320
0.13990	1.46960
0.01030	0.38000
0.24590	0.59910
0.12670	0.52200
0.09200	0.44600
0.08570	0.66560
0.00860	0.40720
0.00000	0.19860
0.05180	0.40610
0.21320	0.49750
0.04310	0.40590
0.03130	0.50810
0.10840	0.47620
0.08590	0.44560
0.00580	0.64010
0.06230	0.50000
0.00040	0.43670
0.23450	1.20790
0.01220	0.65620
0.02790	0.61760
0.04060	0.61770
0.12050	0.56870
0.03880	0.38190
0.27270	0.77530
0.00000	0.35030
0.06500	0.38480
0.00000	0.35960
0.07570	0.52480
0.01460	0.33800
0.01620	0.64560
0.52450	1.62020
0.06850	0.34960
0.07430	0.78310
0.07980	0.48100
0.03760	0.27940
0.02300	0.49310
0.00840	0.76980
0.00360	0.88390
0.09510	0.82380
0.13630	0.87400
0.01960	0.30160
0.02770	0.46820
0.03250	0.81150
0.11850	0.88330
0.00170	0.49560
0.02200	0.68520
0.01430	0.39360
0.00000	0.36210
0.05680	0.41760
0.01740	0.82470
0.04660	0.75850
0.06590	0.65340
0.00860	0.41800
0.03320	0.67390
0.13620	0.73410
0.01320	0.70110
0.02230	0.47760
0.24950	0.52850
0.03040	0.44520
0.03750	0.40110
0.20110	0.89180
0.14470	2.16900
0.27250	1.04570
0.04790	1.43690
0.00160	0.46810
0.02950	0.63380
0.05890	0.46010
0.05520	0.43640
0.04700	0.88910
0.16420	0.68090
0.00190	0.33750
0.05430	0.32840
0.06120	0.42860
0.02110	0.42720
0.02010	0.45110
0.02040	0.52050
0.02840	0.75680
0.00250	0.41800
0.08490	0.55940
0.06850	0.25250
0.03280	0.44750
0.05050	0.22400
0.08370	1.12700
0.08510	0.63430
0.07010	0.62250
0.05620	0.57170
0.11770	0.59630
0.00980	0.31450
0.09250	0.84100
0.00970	0.42870
0.04550	0.59940
0.21530	0.59050
0.08280	0.47740
0.13190	0.49740
0.00040	0.40430
0.08200	0.45920
0.02810	0.40030
0.09570	0.89560
0.00590	0.98290
0.03680	0.40440
0.41030	1.09400
0.01490	0.43170
0.04910	0.41470
0.02010	0.54290
0.09000	0.79420
0.07540	0.62040
0.02900	0.34630
0.00410	0.94470
0.29520	0.67730
0.07600	0.89940
0.01670	0.39300
0.04720	0.47840
0.14330	0.45400
0.00000	0.26570
0.09380	0.81810
0.04400	0.50550
0.00400	0.57010
0.07480	0.67550
0.04060	0.34400
0.06940	0.37510
0.03050	0.40020
0.08640	0.40160
0.07000	0.56350
0.04180	0.30350
0.24460	0.73520
0.04770	0.64650
0.11030	0.64670
0.06870	0.46190
0.01480	0.26950
0.02300	0.86560
0.00000	0.57150
0.08720	0.58200
0.08230	0.64370
0.04230	0.94430
0.17140	0.75590
0.03820	0.42660
0.01560	0.43130
0.16510	0.55000
0.07880	0.45010
0.02690	0.60040
0.01580	0.41130
0.01640	0.47410
0.00790	0.54890
0.08850	0.40840
0.01570	0.39990
0.04770	0.53700
0.00400	0.67690
0.01040	0.58580
0.14300	0.56130
0.38970	1.00940
0.63730	1.31690
0.69880	0.86440
0.29070	1.01230
0.23940	0.48520
0.06020	0.48620
0.00640	0.37460
0.01340	0.41160
0.09790	0.55960
0.11430	0.52680
0.06410	0.43830
0.01840	0.86550
0.04980	0.84970
0.09920	0.50020
0.04900	0.87180
0.05960	0.60870
0.01470	0.46010
0.01670	1.07470
0.11060	0.51420
0.17340	0.54050
0.32190	1.89550
0.00000	0.27010
0.08740	0.50560
0.01140	0.56400
0.00430	0.51690
0.00230	0.22720
0.10530	0.43420
0.06450	0.40880
0.01800	0.44270
0.00000	0.45710
0.10440	0.54940
0.02630	0.38510
0.04070	0.51790
0.00210	0.39910
0.05100	0.44310
0.04060	0.32000
0.06370	0.43850
0.06360	0.54830
0.03360	0.58330
0.05570	0.42460
0.03000	0.34990
0.01170	0.51810
0.07110	0.43570
0.01170	0.51340
0.01170	0.51340
0.12330	0.61340
0.05360	0.44810
0.02980	0.90360
0.01470	0.42450
0.04400	0.37050
0.03560	0.56720
0.01690	0.33130
0.03680	0.60720
0.08070	0.44610
0.11000	0.57460
0.05480	0.77140
0.00980	0.33110
0.01920	0.34790
0.21840	0.93690
0.01390	0.89750
0.01200	0.53940
0.00000	0.27510
0.03690	0.50180
0.08020	0.61840
0.20860	1.28960
0.06410	0.42010
0.04430	0.28260
0.00350	0.25640
0.07580	0.47360
0.11760	0.52970
0.02940	0.43900
0.02560	0.29850
0.00260	0.34430
0.07880	0.57990
0.02000	0.41010
0.02300	0.45210
0.01360	0.36740
0.07010	0.53990
0.01910	0.24540
0.00920	0.44800
0.08890	0.41450
0.01900	0.48700
0.03830	0.45790
0.00560	0.50130
0.07880	0.47900
0.04230	0.59290
0.12750	0.40880
0.00000	0.43950
0.01850	0.43010
0.01250	0.42830
0.07350	0.49930
0.05870	0.45920
0.03820	0.19090
0.10480	0.66120
0.03630	0.38620
0.00210	0.26950
0.00110	0.15030
0.00170	0.44790
0.00000	0.24280
0.03430	0.84910
0.12800	0.57140
0.14170	0.97010
0.10930	0.66190
0.10340	0.78510
0.03990	0.62600
0.17620	0.93690
0.02710	0.45580
0.03430	0.47030
0.00150	0.17670
0.05700	0.56170
0.05890	0.47290
0.04640	0.34220
0.04230	0.31070
0.05250	0.40080
0.05530	0.80310
0.12490	0.95330
0.09760	0.26760
0.14360	0.27330
0.09760	0.26760
0.19920	0.96850
0.06970	0.63260
0.04030	0.46110
0.01360	0.47500
0.11010	0.84900
0.16380	8.67060
0.08220	0.84540
0.01700	0.40380
	
0.02800	1.27820
0.06170	1.67050
0.06310	0.72960
0.08610	0.95780
0.01190	1.04320
0.10200	1.27810
0.00820	1.02430
0.02120	1.13980
0.09400	0.49580
0.18190	0.57540
0.05340	0.39380
0.00000	0.33200
0.00300	0.32310
0.07780	0.56190
0.08130	0.51270
0.00420	0.49040
0.05850	0.75020
0.07110	0.70750
0.02200	0.97800
0.07480	0.88630
0.04650	0.59210
0.07240	2.73570
0.00430	1.34800
0.20640	1.78180
0.10870	1.52060
0.09100	1.71460
0.07360	1.11610
0.04480	0.40020
0.15060	0.99750
0.14410	0.94560
0.23630	1.34690
0.06500	0.68020
0.07890	0.53490
0.11350	0.74190
0.45700	2.55070
0.47420	2.24300
0.48450	2.17600
0.56430	1.77780
0.46310	3.67430
0.50700	1.38110
0.48560	8.18510
0.53130	1.86860
0.52840	1.51540
0.63100	1.56970
0.48400	2.23090
0.56100	1.52890
0.52910	1.71260
0.54180	1.56360
0.47190	2.20770
0.54790	1.95360
0.00160	0.46140
0.05030	0.81850
0.26090	0.69230
0.00200	0.35510
0.01950	0.48280
0.01470	0.56450
0.12100	0.75950
0.16210	1.03640
0.03050	0.62780
0.13090	0.43470
0.11940	0.60870
0.15630	0.75830
0.12170	0.78340
0.12300	0.79860
0.06600	0.66970
0.02060	0.62630
0.17110	0.48920
0.17420	0.82770
0.10240	0.85130
0.01120	1.03170
0.05630	0.72090
0.15830	1.10580
0.01730	0.41760
0.07770	0.51400
0.00200	0.49350
0.11310	0.63840
0.07810	0.72400
0.04390	0.37990
0.00000	0.62000
0.20550	0.77140
0.10200	0.67680
0.10080	0.54710
0.00470	0.60530
0.00320	0.62910
0.00060	0.45150
0.19250	1.84350
0.02790	0.85970
0.02300	0.33820
0.02930	0.64960
0.00960	0.35360
0.00200	0.41800
0.09870	0.65810
0.02180	1.83990
0.01090	0.77810
0.03230	0.23990
0.01970	1.61890
0.12540	0.23000
0.31930	0.25350
0.03670	0.68870
0.01030	0.42630
0.03630	0.69830
0.00440	0.82090
0.01370	0.40700
0.13840	0.63230
0.11220	1.62920
0.05830	0.38880
0.01120	0.33310
0.03220	0.45700
0.03130	0.48520
0.03990	0.42520
0.00600	0.43350
0.10170	0.25300
0.06180	0.20600
0.03930	0.44780
0.01860	0.28210
0.00630	0.53780
0.09990	0.66180
0.17440	0.58050
0.02470	0.63850
0.02470	0.63440
0.03700	0.55660
0.00560	0.39010
0.01450	0.75630
0.02880	0.54530
0.06080	0.74060
0.04110	0.41710
0.02960	0.66850
0.01670	0.53130
0.09410	0.85440
0.12920	0.74230
0.03830	0.49020
0.03260	0.55840
0.01360	0.56860
0.07330	0.46300
0.06610	0.53460
0.09280	0.41360
0.00060	0.51260
0.08130	0.64180
0.17660	1.11530
0.01840	0.44770
0.00000	0.28320
0.08010	0.50240
0.04360	0.52880
0.06420	0.61420
0.12900	0.58510
0.06650	0.62970
0.02870	0.48170
0.03670	0.51160
0.01130	0.47750
0.01200	0.54840
0.12820	0.86860
0.08620	0.54370
0.03940	0.47670
0.06850	0.53780
0.16610	0.76470
0.05420	0.36190
0.00230	0.33960
0.05900	0.71540
0.09270	0.88650
0.05610	0.95160
0.05410	0.64500
0.02420	0.30300
0.19370	0.65790
0.13960	0.88430
0.06220	0.74770
0.06520	0.56490
0.00460	0.51690
0.02560	0.20360
0.02620	0.35780
0.24110	1.08700
0.33870	18.62200
0.03450	0.54550
0.06930	0.45480
0.01060	0.40100
0.12880	0.40800
0.05060	0.69350
0.04570	0.51340
0.05160	0.48050
0.02460	0.82230
0.00670	0.73020
0.01060	0.32660
0.01410	0.47900
0.10830	0.63520
0.12580	0.70130
0.02440	0.37520
0.15930	0.59250
0.03530	0.39070
0.00940	0.39940
0.01290	0.34490
0.23250	0.55850
0.02250	0.34530
0.04880	0.74400
0.00550	0.67860
0.01600	0.28750
0.00000	0.33830
0.02660	0.52500
0.07200	0.56200
0.07650	0.72520
0.09890	0.78450
0.07650	0.72520
0.31440	1.31000
0.03310	0.57060
0.08880	0.93900
0.12870	0.88280
0.12270	1.29030
0.10270	0.71270
0.10180	1.08050
0.00000	0.22810
0.08280	6.23920
0.04390	0.84420
0.02110	1.10760
0.10630	1.13490
0.08930	0.81780
0.02420	0.37970
0.00530	0.40020
0.00880	0.40970
0.09940	0.63340
0.03720	0.32230
0.16880	0.52550
0.09550	0.69550
0.15250	0.89250
0.02110	0.66540
0.02030	0.64580
0.39890	69.93170
0.26840	1.95600
0.32470	3.12820
0.29200	2.24250
0.10050	0.57320
0.01810	0.31660
0.00430	1.90300
0.00790	0.53590
0.01140	0.45850
0.00000	0.95430
0.00000	0.20340
0.07910	0.53900
0.00620	0.44690
0.00740	0.42190
0.00510	0.26820
0.00260	0.27350
0.00000	0.24430
0.04710	0.37490
0.05270	0.61160
0.05870	0.39570
0.08740	0.49860
0.02380	0.51750
0.02650	0.49250
0.11210	0.66420
0.04980	0.73330
0.15180	0.58460
0.05050	0.81720
0.15120	0.61520
0.00000	0.19380
0.03450	0.43570
0.03210	0.41230
0.03080	0.53930
0.03350	0.46250
0.21650	0.63140
0.02930	0.50710
0.23820	0.74970
0.01220	0.29960
0.05010	0.69560
0.06210	0.81910
0.03750	0.91500
0.01720	0.32490
0.20570	0.77370
0.00280	0.59890
0.01710	0.69250
0.02000	0.42670
0.12630	0.54120
0.06030	0.48560
0.03340	1.30010
0.01460	0.25910
0.01330	0.25640
0.11060	0.44370
0.01430	0.50380
0.09290	0.33400
0.02060	0.35570
0.05430	0.48020
0.00670	0.38490
0.00530	0.67970
0.05930	0.37490
0.01710	0.45880
0.03140	0.27940
0.00000	1.03280
0.08840	0.73220
0.12430	0.69970
0.22960	0.94600
0.02730	0.77500
0.05210	0.70310
0.42200	0.58410
0.10570	0.58800
0.04690	0.56680
0.01010	0.36610
0.00310	0.60420
0.03140	0.61450
0.12960	1.86560
0.14240	0.54710
0.17040	0.56580
0.31600	0.58520
0.00900	0.60060
0.15840	1.08720
0.02830	0.61450
0.10730	1.11170
0.06120	0.98460
0.00390	0.37120
0.01950	0.44370
0.00170	0.55200
0.10270	0.86490
0.02890	0.71660
0.19760	0.45820
0.15160	0.37890
0.02830	1.39080
0.05240	1.36950
0.03870	0.29930
0.29770	0.88540
0.02940	0.42530
0.03580	0.47640
0.18540	1.15820
0.01200	0.25620
0.02040	0.54000
0.00420	0.49040
0.03850	0.87560
0.02650	0.38130
0.43440	1.08400
0.44940	0.99480
0.04600	0.50240
0.09390	0.53420
0.17370	0.63510
0.05690	0.82780
0.00110	0.40750
0.00670	0.23210
0.25610	0.35770
0.01060	0.43640
0.17640	1.11270
0.07310	0.72900
0.13930	1.12140
0.02740	0.35650
0.10890	0.41870
0.00110	0.18240
0.01200	0.60430
0.00000	0.55900
0.13630	0.81470
0.05650	0.74570
0.01360	0.46040
0.06840	0.51480
0.06240	0.54620
0.07180	0.49810
0.13440	0.65510
0.05430	1.95710
0.04820	0.42290
0.05470	0.57460
0.01490	1.12770
0.14150	0.49900
0.02420	4.36520
0.06420	0.37860
0.05510	0.33350
0.04490	0.33900
0.04490	0.33900
0.06310	0.49410
0.08250	0.83430
0.03340	0.41280
0.26000	1.67880
0.06640	0.40730
0.02250	0.39130
0.16220	0.53770
0.03930	0.53540
0.02470	0.80970
0.10750	0.56550
0.00000	0.49600
0.07750	0.55320
0.04770	0.43860
0.01730	0.48480
0.00540	0.32590
0.02510	0.50430
0.15260	0.58310
0.01240	0.53420
0.03610	0.81470
0.00130	0.66450
0.03060	0.61450
0.09120	0.69860
0.09000	0.36010
0.10370	0.49160
0.02330	0.66550
0.16180	0.59010
0.02640	0.83470
0.05480	1.35780
0.10190	0.54930
0.00760	0.41500
0.01830	0.36740
0.03530	0.49430
0.03540	0.43480
0.00650	0.63950
0.00980	0.66900
0.22220	0.80020
0.10710	0.69350
0.17260	0.73070
0.19060	0.77440
0.19470	0.82310
0.18950	0.76860
0.24810	0.71720
0.18910	0.78870
0.20330	0.80010
0.21400	0.78970
0.01220	0.16000
0.12490	0.91280
0.07700	0.82630
0.05630	1.02760
0.22820	1.15360
0.04070	0.62610
0.10590	0.75710
0.02040	0.39940
0.02490	0.34380
0.19970	0.59530
0.00090	0.46800
0.04310	1.12340
0.00300	1.03960
0.00540	1.00730
0.05400	0.46870
0.01490	0.54660
0.01330	0.13640
0.11960	1.04010
0.01260	0.32530
0.10800	1.00310
0.09010	1.35560
0.00790	0.41630
0.08960	0.54000
0.05990	0.43600
0.15860	0.49760
0.25230	0.69680
0.11380	0.51350
0.00910	0.43200
0.06600	0.31910
0.15200	0.70340
0.08980	0.65340
0.19850	1.30060
0.01080	0.49690
0.02750	0.70560
0.02910	0.60480
0.00270	0.42820
0.02480	0.40920
0.21450	0.57900
0.06680	0.62990
0.06950	0.62280
0.12750	0.98970
0.01480	0.80410
0.05730	0.63490
0.02370	0.50390
0.01610	0.64410
0.07440	0.23310
0.10990	0.73320
0.09220	0.57300
0.01670	0.47340
0.01550	0.43640
0.02410	0.85870
0.02550	0.49630
0.04870	1.15720
0.01640	0.95980
0.00490	0.43800
0.26320	0.53600
0.00320	0.35710
0.01740	0.26330
0.01500	0.57610
0.07270	0.66470
0.00680	0.95690
0.00430	0.07690
0.24990	1.02640
0.03220	0.52590
0.07100	0.53330
0.21790	0.75240
0.04810	0.32670
0.04620	1.22110
0.07290	0.49240
0.00000	0.26130
0.04050	0.66330
0.12450	0.62570
0.20590	0.59530
0.08580	0.36470
0.07010	0.80200
0.13040	0.93190
0.13680	0.57850
0.00050	0.53030
0.00500	0.30780
0.00670	0.44680
0.11090	0.71220
0.07010	0.46480
0.00550	0.45200
0.02820	0.52990
0.13320	0.93230
0.03750	0.44240
0.20710	0.62580
0.06640	0.53640
0.03950	0.32950
0.00480	0.18770
0.05600	0.68960
0.01270	0.29000
0.33800	0.82050
0.12820	1.02320
0.36470	1.68000
0.03950	0.45010
0.04400	0.66730
0.00230	0.32710
0.00000	0.32160
0.00000	1.40860
0.01760	0.46860
0.02300	0.33210
0.06020	0.49600
0.03640	0.49600
0.41700	1.52470
0.00430	0.55980
0.05560	0.66720
0.06200	0.84950
0.02830	0.60560
0.03850	0.46230
0.12340	0.69720
0.02050	0.72360
0.06110	0.65190
0.06080	0.45870
0.02770	0.58660
0.02020	0.23480
0.02460	0.83310
0.00000	0.35820
0.04380	0.46960
0.00630	0.42260
0.04690	0.47820
0.05540	0.42900
0.02170	0.43330
0.20620	0.60240
0.02330	0.48290
0.02510	0.37190
0.01760	0.64710
0.04840	1.89080
0.03120	0.44360
0.53010	1.61990
0.07270	0.50920
0.01140	0.39540
0.01610	0.26670
0.02690	0.43230
0.04940	0.38590
0.03990	0.62360
0.00200	0.34980
0.03660	0.61940
0.02280	0.67250
0.01940	0.91460
0.01190	0.52370
0.08760	0.61440
0.03090	0.62590
0.04760	0.46140
0.10270	0.43860
0.01090	0.48120
0.00670	0.76320
0.03210	0.52880
0.02640	0.58050
0.07120	0.69380
0.21330	1.04390
0.00100	0.66820
0.09100	0.75550
0.00190	0.31380
0.29980	0.67900
0.01290	0.52030
0.18070	0.58410
0.02740	0.67730
0.04660	0.55050
0.04890	0.86190
0.01180	1.17490
0.24680	0.98800
0.08360	0.59870
0.06400	0.50320
0.01440	0.43210
0.01090	1.53020
0.01730	0.41740
0.03280	1.22340
0.02390	0.35220
0.28210	0.96860
0.05260	0.46340
0.07160	0.59680
0.08000	0.54000
0.03000	0.99170
0.21660	0.74640
0.07610	0.42410
0.06420	0.48670
0.01200	0.23090
0.01350	0.33270
0.03460	0.41330
0.14490	0.64070
0.00770	0.49550
0.11160	0.77350
0.02630	1.42390
0.09460	2.02020
0.01590	0.24020
0.12760	0.72990
0.11240	0.41170
0.11220	0.37970
0.04310	0.57330
0.16360	1.12710
0.13000	1.10960
0.02350	0.50770
0.02130	0.53710
0.03930	0.56240
0.19440	0.63580
0.07470	0.65240
0.20040	0.57980
0.05350	0.67850
0.11690	1.12960
0.03970	0.31790
0.04580	0.73660
0.03190	0.90710
0.22020	1.60380
0.04460	0.96970
0.13140	0.46630
0.00000	0.61560
0.14430	0.56860
0.02730	0.65360
0.04760	1.04180
0.00060	0.27860
0.09270	0.95700
0.03530	0.90380
0.12010	0.93870
0.07320	0.53380
0.15920	0.47940
0.02290	0.48830
0.03150	0.95790
0.00830	0.43890
0.08920	1.10010
0.07690	0.47830
0.00440	0.46930
0.11670	0.72540
0.00440	0.56490
0.01640	0.61090
0.04500	0.44920
0.07830	0.61120
0.07700	0.64160
0.06740	1.04180
0.13090	0.61180
0.03540	1.00500
0.00000	1.25090
0.02230	0.68740
0.02210	0.76660
0.02020	1.84100
0.05200	0.58790
0.03240	0.58480
0.00020	0.22750
0.00200	0.43580
0.00000	0.10040
0.10620	0.48010
0.04290	1.05320
0.00000	0.14780
0.00000	0.14780
0.06470	0.64460
0.01660	0.81070
0.01330	0.42940
0.01080	0.56240
0.00540	0.53000
0.10220	0.91510
0.11210	0.86980
0.03590	0.33970
0.14000	0.67010
0.09170	0.57410
0.02970	1.59460
0.06320	0.55130
0.07300	0.59530
0.01190	0.48190
0.14100	1.01690
0.51960	0.68750
0.12410	0.48860
0.09700	0.44470
0.04460	0.77800
0.01850	0.46170
0.03840	0.39570
0.05400	0.45770
0.00860	0.38670
0.01000	0.46710
0.25520	5.56490
0.24010	0.83970
0.01270	0.30710
0.00240	0.55750
0.03000	0.52380
0.08300	0.32530
0.09100	0.38970
0.07050	0.60210
0.08430	0.36690
0.03940	1.03430
0.01960	0.70350
0.07110	0.56100
0.02400	0.59440
0.06710	0.57290
0.05650	0.56640
0.09450	0.81890
0.04450	1.67470
0.03490	0.57430
0.03610	0.58020
0.22180	0.49850
0.16710	0.61180
	
0.00620	0.56910
0.10450	1.53870
0.07810	1.70650
0.08890	1.47120
0.01670	0.77420
0.05510	0.64360
0.05250	0.44160
0.04210	0.44800
0.03920	1.01200
0.01080	0.30520
0.02050	0.45550
0.10050	0.63040
0.00000	0.74420
0.02990	0.90940
0.06060	0.32420
0.03170	0.54270
0.16360	1.11380
0.00240	0.83220
0.05990	0.44380
