Name	Description	GTEX-N7MS-0007-SM-2D7W1	GTEX-N7MS-0011-R8a-SM-2YUMK	GTEX-N7MS-0126-SM-3TW8O	GTEX-N7MS-0426-SM-2YUN6	GTEX-N7MS-0826-SM-2HML4	GTEX-N7MS-0926-SM-2HMIZ	GTEX-N7MS-1626-SM-3LK5F	GTEX-N7MS-2326-SM-2HMLD	GTEX-N7MS-2526-SM-2D7W3	GTEX-N7MT-0726-SM-3TW8S	GTEX-N7MT-1426-SM-3LK5M	GTEX-N7MT-1626-SM-3LK71	GTEX-NFK9-0326-SM-3MJGV	GTEX-NFK9-1526-SM-3LK7B	GTEX-NFK9-1726-SM-3TW8P	GTEX-NFK9-2226-SM-3MJGP	GTEX-NPJ7-2726-SM-2I3FT	GTEX-O5YT-0826-SM-3TW8N	GTEX-OHPL-0126-SM-2HMJ7
Gene	Protein	Whole Blood	Brain - Hypothalamus	Testis	Muscle - Skeletal	Heart - Left Ventricle	Lung	Kidney - Cortex	Thyroid	Brain - Cerebellum	Uterus	Artery - Aorta	Pancreas	Adipose - Subcutaneous	Stomach	Adrenal Gland	Prostate	Brain - Cortex	Liver	Skin - Sun Exposed (Lower leg)
ENSG00000151552.7	QDPR	1.97339200973511	447.063690185547	5.2677583694458	11.7087392807007	10.1055269241333	4.83322668075562	59.1848831176758	11.5194587707520	63.3984565734863	7.46536493301392	6.82640266418457	6.89409399032593	5.60629653930664	6.15254354476929	22.4423561096191	14.3386583328247	77.1151733398438	19.4812984466553	7.96546363830566
ENSG00000002549.7	LAP3	7.2378134727478	19.3821983337402	27.8553504943848	12.7221784591675	18.4360198974609	49.4018936157227	36.9366645812988	20.3923168182373	9.6781063079834	22.1399765014648	17.8954906463623	8.84211826324463	18.0377635955811	11.7975215911865	17.4423942565918	10.3525772094727	14.5454530715942	33.6277465820312	15.2241077423096
ENSG00000118579.6	MED28	5.59498500823975	9.93948554992676	11.1064834594727	6.13697576522827	7.16353273391724	16.2532157897949	10.0017824172974	14.9159202575684	7.68667459487915	19.4403190612793	12.5116615295410	8.07532215118408	13.4164819717407	11.6698369979858	9.5371561050415	11.9679784774780	8.2689847946167	10.8787460327148	10.7239761352539
ENSG00000254360.1	AC006160.8	1.33771765232086	7.34246301651001	2.76468372344971	6.71898889541626	2.48681044578552	7.44600009918213	2.02957773208618	4.58741426467896	8.8860034942627	13.2613735198975	7.00906181335449	3.21571946144104	5.27372789382935	4.09251165390015	3.67118167877197	2.42621183395386	6.11179208755493	1.13260960578918	4.18579149246216
ENSG00000163257.6	DCAF16	2.22819209098816	8.07519054412842	7.08713960647583	3.11621809005737	3.94105172157288	8.67770004272461	2.92819404602051	6.6355037689209	7.34318542480469	11.1536226272583	5.46414852142334	4.83512353897095	7.5901780128479	5.23661136627197	6.19349193572998	6.93138313293457	4.57178831100464	3.22979545593262	9.97548007965088
ENSG00000237350.1	RP11-800K23.2	7.54573583602905	6.18426036834717	4.02517747879028	3.04365754127502	5.39146661758423	9.37564086914062	5.7815957069397	10.3595132827759	4.06351613998413	6.7267107963562	4.40307998657227	2.61156392097473	14.9306583404541	6.29431819915771	10.8175468444824	5.52145719528198	5.96096849441528	14.6523189544678	11.0126791000366
ENSG00000109606.7	DHX15	3.80717992782593	9.23119258880615	11.9634895324707	5.57883596420288	7.94110012054443	21.5058727264404	5.63190603256226	17.2654018402100	15.1789045333862	24.1110115051270	12.0670003890991	12.1973714828491	17.9359436035156	12.8193092346191	11.7957601547241	9.99623394012451	8.16230869293213	15.7912454605103	21.2514553070068
ENSG00000053900.6	ANAPC4	2.36671614646912	8.45434761047363	10.1607666015625	4.08193731307983	6.64381647109985	8.47249221801758	4.14405822753906	17.3398780822754	10.1330356597900	24.5156955718994	12.3088474273682	18.1027050018311	15.1635551452637	13.4130516052246	16.2940044403076	21.8282546997070	10.0007991790771	8.78975772857666	10.0091142654419
ENSG00000168214.16	RBPJ	8.76776218414307	14.3956327438354	8.55385494232178	4.93080234527588	7.74605083465576	16.8547058105469	4.82741022109985	16.2894153594971	9.19082641601562	19.0439205169678	12.3121118545532	10.2325172424316	18.3435859680176	9.81593608856201	7.71030902862549	12.4796266555786	9.39940166473389	7.40765380859375	10.7754850387573
ENSG00000109689.10	STIM2	2.68998742103577	3.30716586112976	4.02581262588501	1.76342523097992	2.59506368637085	6.69016933441162	1.23622298240662	6.66331720352173	4.83289623260498	7.56212759017944	2.21162533760071	3.89336323738098	3.69288349151611	3.27988481521606	3.25418353080750	5.56538200378418	3.78605437278748	3.18893504142761	5.44815349578857
ENSG00000065882.9	TBC1D1	9.02125358581543	3.46806263923645	14.3800420761108	13.1882171630859	11.1103239059448	11.1463031768799	23.9999160766602	19.4309329986572	4.53974437713623	39.9088249206543	14.4769010543823	4.81099796295166	20.7589054107666	14.8315410614014	2.30753779411316	7.12909460067749	5.68341732025146	7.82491254806519	5.20633029937744
ENSG00000109787.8	KLF3	13.7471952438354	8.62060260772705	2.43686437606812	2.49735975265503	5.5574951171875	12.8851213455200	4.94442939758301	12.6373386383057	4.36858510971069	13.3917999267578	7.3893461227417	11.6178245544434	16.4985942840576	9.76626586914062	7.35624885559082	18.5155658721924	5.36373233795166	9.42751789093018	23.7496681213379
ENSG00000035928.10	RFC1	2.71646475791931	10.2976551055908	6.37642574310303	3.04506587982178	4.08299112319946	8.74828338623047	7.59172201156616	13.1530857086182	8.3429069519043	10.4859447479248	6.92775964736938	8.30312252044678	11.4650402069092	9.65430450439453	11.9423427581787	8.26877403259277	9.04741954803467	9.68674659729004	8.96515560150146
ENSG00000163682.10	RPL9	14.9498929977417	80.4420394897461	35.3590240478516	33.7264099121094	65.4754867553711	77.4064712524414	142.380783081055	143.812133789062	80.1586990356445	40.2470397949219	19.9171085357666	15.5402631759644	9.30693912506104	10.3693962097168	7.8945894241333	14.4255723953247	70.6100234985352	82.1245956420898	6.60286521911621
ENSG00000163683.6	C4orf34	1.39319407939911	12.8280096054077	12.7820835113525	1.41098320484161	2.96122646331787	6.064537525177	8.0968713760376	12.2202587127686	6.69621658325195	7.08328628540039	9.40170288085938	5.5744743347168	13.1848850250244	10.2127523422241	34.8867492675781	31.9701328277588	5.30938863754272	8.99161720275879	4.79031658172607
ENSG00000078140.9	UBE2K	2.96604657173157	11.3457746505737	10.7573709487915	5.16803550720215	8.21195793151855	12.1847257614136	10.9569463729858	13.3534498214722	17.5153427124023	8.34231090545654	8.22406959533691	6.11455488204956	15.9674634933472	10.8237276077271	11.5727682113647	15.1520099639893	12.0991516113281	15.0915822982788	15.1409378051758
ENSG00000121892.10	PDS5A	4.35390090942383	9.11425399780273	6.51583909988403	3.70419526100159	6.41694259643555	16.4886703491211	5.94075679779053	13.6757001876831	11.4433078765869	14.1427125930786	7.3265027999878	6.53061246871948	14.9804735183716	9.27011966705322	10.1758413314819	10.6540670394897	7.3808650970459	11.1961088180542	13.9854526519775
ENSG00000109133.8	TMEM33	2.45845150947571	4.93688154220581	2.35165715217590	1.12863731384277	2.68990731239319	4.03330326080322	1.30790412425995	4.09511280059814	4.18254423141479	3.03796982765198	1.73384881019592	1.26185226440430	3.87779140472412	3.82675242424011	4.37778043746948	3.7621808052063	4.00584602355957	9.07442378997803	5.77086353302002
ENSG00000014824.7	SLC30A9	2.02057480812073	24.6384410858154	9.80927181243896	10.4570417404175	13.5111522674561	11.6996812820435	35.1478233337402	22.0727062225342	22.4874877929688	15.7374782562256	10.7690753936768	8.306058883667	17.2070293426514	14.3629884719849	20.4942207336426	21.1194610595703	19.2324161529541	9.0975570678711	11.1474885940552
ENSG00000151806.9	GUF1	1.99197208881378	6.77297401428223	5.59172487258911	11.4236507415771	4.91996765136719	2.59242010116577	10.5726804733276	8.08853816986084	8.42586421966553	7.39141845703125	3.29151129722595	5.58630895614624	4.70882034301758	5.30608177185059	5.14970827102661	7.27413988113403	6.78726530075073	5.23171329498291	5.82073450088501
ENSG00000249936.2	RAC1P2	22.3101634979248	67.6153869628906	14.5925283432007	13.6453247070312	22.1368789672852	42.0257072448730	27.0244903564453	41.2904624938965	22.0395755767822	21.7533435821533	24.454439163208	11.1721000671387	41.9189758300781	24.373291015625	29.7055816650391	21.2924594879150	31.0149078369141	47.5876197814941	35.6547737121582
ENSG00000169019.9	COMMD8	1.22302281856537	4.94969940185547	15.327862739563	2.26164436340332	8.20150470733643	2.21451592445374	48.0226860046387	13.2965364456177	6.04728031158447	5.36491012573242	6.81154251098633	3.04369640350342	6.26043128967285	4.03842115402222	7.03175926208496	7.56519556045532	7.69989585876465	7.90522909164429	3.71348619461060
ENSG00000109171.9	SLAIN2	3.32164454460144	3.06856536865234	25.6638031005859	8.53952980041504	7.950430393219	9.68193531036377	6.55872297286987	9.16685676574707	4.12729740142822	8.27772903442383	8.23868370056152	3.5542516708374	16.4832286834717	8.62483787536621	5.37671995162964	13.3380556106567	3.5614550113678	7.06990718841553	10.0568637847900
ENSG00000075539.9	FRYL	1.18542003631592	10.2129354476929	3.37523889541626	1.28311550617218	2.16463971138000	5.87739515304565	1.01053977012634	3.64631414413452	5.00023651123047	5.010666847229	4.17718648910522	2.31036067008972	7.6469464302063	4.05976724624634	3.19035005569458	2.09877324104309	6.20441246032715	2.31578254699707	4.5239462852478
ENSG00000109180.10	OCIAD1	4.55616712570190	34.4285850524902	18.3034267425537	21.3637905120850	24.0723266601562	15.4642171859741	18.1121597290039	36.7631874084473	41.0952758789062	28.6905975341797	26.6758670806885	17.0328598022461	23.2374763488770	26.6588478088379	31.9136180877686	20.8661689758301	47.03125	21.8219032287598	19.6842861175537
ENSG00000226950.2	DANCR	3.82702326774597	15.8273887634277	14.0801639556885	14.5108480453491	36.6650848388672	10.9363098144531	67.7032623291016	31.0088710784912	24.8854160308838	21.6343441009521	21.5773773193359	29.4843692779541	15.3757724761963	29.6187934875488	35.1928939819336	39.0521469116211	21.5444736480713	26.8079910278320	24.5338363647461
ENSG00000184178.11	SCFD2	2.39722752571106	3.64842915534973	1.96580445766449	2.07454323768616	2.64794802665710	2.84533929824829	2.88790917396545	3.75136470794678	3.01693034172058	3.32715702056885	3.18139672279358	1.90084981918335	2.50894689559937	2.08261203765869	4.65592670440674	2.16450524330139	3.92364835739136	5.9152045249939	6.47948789596558
ENSG00000145216.11	FIP1L1	7.62208223342896	12.6874923706055	30.1497879028320	6.18436813354492	7.62678623199463	13.1038312911987	7.26396083831787	12.8615875244141	10.4372634887695	18.0952339172363	15.1941738128662	8.00282955169678	13.8812150955200	9.71984767913818	11.3512344360352	10.0758075714111	9.36392307281494	14.7364368438721	11.0517072677612
ENSG00000109220.6	CHIC2	5.47278308868408	2.33404159545898	30.3335990905762	2.22664833068848	4.74948453903198	14.3642549514771	3.06958055496216	9.49701309204102	2.78728604316711	13.2751903533936	7.51081323623657	5.644127368927	8.20649909973145	5.24343919754028	8.38957405090332	8.69773578643799	2.67454886436462	20.7271194458008	8.6690902709961
ENSG00000090989.13	EXOC1	2.76922702789307	12.3188209533691	16.8528137207031	3.84551882743835	7.75436973571777	12.4671583175659	4.84382677078247	16.5775012969971	13.7194862365723	19.6179180145264	11.43408203125	10.5955200195312	16.3319911956787	11.1747388839722	13.9549989700317	11.8246402740479	13.2085256576538	9.31990432739258	11.8458213806152
